f,sscd21,sscd11,sscc21,sscc11,ssdd21,ssdd11,s11,s21,s12,s22
3501002004.008016,(0.006361096944558331-0.001496906470575099j),(-0.010440137071553501-0.006663104772695064j),(-0.6667623984518061+0.6722997893248582j),(-0.07555641779105468-0.06925144804862704j),(-0.5481424438315875+0.6559009066148473j),(-0.3252532245262114-0.24390224625229204j),(-0.18996468408707853-0.1499137423777647j),(-0.059309977310107426+0.008199441355005846j),(-0.05930997731011029+0.008199441355004j),(-0.21084495823018737-0.16323995192315502j)
3509018036.0721445,(0.006390412558420155-0.0020585309724455714j),(-0.011094738635180665-0.006437762276997758j),(-0.6304756035384065+0.7056618562476477j),(-0.08267717416364782-0.06887948939674592j),(-0.5097488826313163+0.6772134679607783j),(-0.3497213103634689-0.23823287476159127j),(-0.2051045036283769-0.14711841980217086j),(-0.060363360453543964+0.01422419414343537j),(-0.06036336045354666+0.014224194143434177j),(-0.2272939808987394-0.15999394435616682j)
3517034068.1362724,(0.006352393008625279-0.002631380908560854j),(-0.011708650319994532-0.006153968162863198j),(-0.592570212373523+0.7370410452401208j),(-0.08971194650410448-0.06777124079398403j),(-0.47134143661216876+0.6961554440582303j),(-0.3731014395807427-0.23025972262309835j),(-0.21969804272242863-0.14286151354567841j),(-0.06061438788067613+0.020442800590945383j),(-0.060614387880677995+0.020442800590944624j),(-0.24311534336241827-0.1551694498714048j)
3525050100.200401,(0.006246553510158126-0.003206001824985538j),(-0.012278265336115632-0.005818567850650755j),(-0.5531579211536095+0.7663669350069001j),(-0.0965852721857859-0.06594130355895739j),(-0.4330536203671924+0.7128936450786445j),(-0.3952171550254254-0.22017053122193347j),(-0.23362294826948976-0.13723734953979508j),(-0.06005215039320788+0.02673664496412831j),(-0.06005215039320998+0.02673664496412846j),(-0.2581794789417212-0.14887448524109623j)
3533066132.264529,(0.0060737248711350555-0.003773272609303935j),(-0.0128010183532426-0.0054381919530757175j),(-0.5123521374065814+0.7935757936536874j),(-0.10322393092456916-0.0634118752769415j),(-0.394986815914572+0.7275940529651544j),(-0.4159211155647999-0.20815615253337943j),(-0.2467715048914415-0.1303458219520849j),(-0.0586826607460041+0.032990870344266j),(-0.05868266074600467+0.03299087034426548j),(-0.2723735415979271-0.1412222058582375j)
3541082164.328657,(0.005835915142792553-0.004324553965095068j),(-0.013275235462242366-0.005019132489672291j),(-0.4702675427770372+0.8186103705054655j),(-0.10955767951652655-0.06021241734715776j),(-0.35721328230188076+0.7404177064970467j),(-0.4350920849870274-0.19440694136153636j),(-0.2590496467895341-0.12229054686467483j),(-0.05652713023757757+0.039096332004209595j),(-0.05652713023757933+0.0390963320042093j),(-0.2856001177140192-0.1323288118440205j)
3549098196.3927855,(0.005536167204843567-0.00485180161801213j),(-0.013699980983453777-0.0045672579535586365j),(-0.4270197122787657+0.841419658321504j),(-0.1155199377438547-0.05637925812557802j),(-0.3197793496354772+0.7515174594378738j),(-0.4526317667207961-0.17911007743189467j),(-0.27037587124887197-0.1131774098251776j),(-0.05362018132164483+0.04495109944181504j),(-0.053620181321644325+0.04495109944181597j),(-0.29777583321577816-0.1223119257322966j)
3557114228.456914,(0.00517841852811618-0.0053476489502229385j),(-0.014074907828988764-0.004087962826633672j),(-0.3827247914155698+0.8619586356600268j),(-0.12104842131022511-0.05195513879150144j),(-0.282708635729072+0.7610355047905182j),(-0.4684616552148513-0.1624477153859143j),(-0.28068013043354906-0.10311346426207404j),(-0.05000807784324853+0.05046156543475463j),(-0.05000807784324948+0.05046156543475418j),(-0.3088299460915272-0.1112893899153418j)
3565130260.521042,(0.004767367476647133-0.005805464145767991j),(-0.01440011633545206-0.003586146743538316j),(-0.3374992311072696+0.8801879989857692j),(-0.12608571868514484-0.046988708970227944j),(-0.2460051701984422+0.7691015469824928j),(-0.48252003002169697-0.1445958493826987j),(-0.2899027580179692-0.09220613243292447j),(-0.045747030454414625+0.055543226001638135j),(-0.04574703045441239+0.055543226001638524j),(-0.31870299068887303-0.09937842592000072j)
3573146292.5851703,(0.0043083488892778354-0.006219386896608725j),(-0.014676024963353254-0.0030662185163421486j),(-0.2914595789734868+0.8960738937578202j),(-0.13057980964244437-0.04153397890987741j),(-0.2096563511394442+0.7758315033388357j),(-0.49475918045867456-0.12572377817030822j),(-0.2979934700872053-0.08056266002375084j),(-0.04090161391702001+0.06012119520949225j),(-0.04090161391702202+0.06012119520949159j),(-0.32734552001391437-0.0866950970564329j)
3581162324.6492987,(0.003807220345020512-0.0065843494024741545j),(-0.014903255038986804-0.002532120511522424j),(-0.24472232424597387+0.9095876532044056j),(-0.1344845240530873-0.03564973466867742j),(-0.17363569276981058+0.7813266230182581j),(-0.5051429179458005-0.105994062611134j),(-0.30491046596045734-0.06828977812838329j),(-0.03554331573808194+0.06413051509307388j),(-0.035543315738081456+0.06413051509307373j),(-0.3347169760384303-0.07335401915142847j)
3589178356.713427,(0.0032702594567673993-0.006896085907285077j),(-0.015082530784490747-0.0019873693044438912j),(-0.19740379241737666+0.9207055528084487j),(-0.13775994012678122-0.029398922352964117j),(-0.13790534874819282+0.7856729228907255j),(-0.5136444096068238-0.08556287782418315j),(-0.3106196440823116-0.05549353078413013j),(-0.029749221834591277+0.06751631495886147j),(-0.02974922183459288+0.06751631495886151j),(-0.34078470565129315-0.05946826939301874j)
3597194388.777555,(0.0027040717283489113-0.007151134432639872j),(-0.01521459521545944-0.0014351090362655639j),(-0.14962008470410254+0.9294085877160605j),(-0.14037272178692384-0.022848006989052524j),(-0.10241841599558099+0.7889408535135514j),(-0.5202443497868672-0.06458067409850632j),(-0.31509394057143597-0.04227923150751383j),(-0.023600834354260303+0.070233867101255j),(-0.023600834354261708+0.07023386710125505j),(-0.3455231310023545-0.04514944958004647j)
3605210420.8416834,(0.0021155079110032546-0.00734683375187839j),(-0.01530014204268812-0.0008781744002214755j),(-0.10148705651003376+0.9356822793626655j),(-0.14229639521271387-0.016066311146397515j),(-0.06712103867751396+0.7911851229498181j),(-0.5249294748302211-0.04319307290185146j),(-0.3183127929787787-0.028751517623903468j),(-0.01718300891625813+0.0722485782064237j),(-0.017183008916262246+0.07224857820642464j),(-0.348913077064156-0.03050786642434715j)
3613226452.905812,(0.0015115893689382522-0.00748131803265778j),(-0.015339763454549751-0.0003191606443918981j),(-0.053120328331894326+0.9395165166092379j),(-0.14351156480025928-0.009125337984998752j),(-0.03195434256142374+0.7924446207407185j),(-0.5276914197304661-0.021541935529564852j),(-0.3202617288108133-0.015014476112889414j),(-0.010582992885235985+0.07353594793426012j),(-0.010582992885234826+0.07353594793425955j),(-0.3509412557199118-0.015652797401675096j)
3621242484.9699397,(0.0008994396722798949-0.0075535109807088885j),(-0.015333913537365962+0.00023950163213449398j),(-0.0046353219480900895+0.9409054356136167j),(-0.14400606889580891-0.002098083003593135j),(0.00314376282568821+0.7927423983947692j),(-0.5285259120898568+0.0002334485236449769j),(-0.3209320769554675-0.0011718188721082782j),(-0.0038895423868899317+0.07408151860942408j),(-0.0038895423868884242+0.07408151860942275j),(-0.3515999040301982-0.0006928156078386133j)
3629258517.034068,(0.00028622044943650907-0.007563120749857821j),(-0.015282887075878715+0.000795468811157286j),(0.04385268572126655+0.9398473415466853j),(-0.14377507565963393+0.004941661561063385j),(0.03823687216164964+0.792085676115178j),(-0.5274322982644066+0.021995098983568093j),(-0.3203207998861442+0.01267291146116024j),(0.002807906779804153+0.07388083271575469j),(0.002807906779813296+0.07388083271575198j),(-0.35088657403789647+0.014263849083474198j)
3637274549.0981965,(-0.0003209305753566552-0.007510636341106214j),(-0.015186813529447521+0.0013464054325772537j),(0.09222849900248781+0.9363446741153001j),(-0.14282111934992353+0.011920005971602345j),(0.07338841763585477+0.7904658582027069j),(-0.5244133977760888+0.0436050485082262j),(-0.31843044503355794+0.02641612180733622j),(0.009420040683317572+0.07293940795629582j),(0.009420040683315352+0.07293940795629619j),(-0.3488040720924548+0.029108932672491095j)
3645290581.1623244,(-0.0009149614726818717-0.007397325689600276j),(-0.015045666072798058+0.0018899058331796077j),(0.14037693818820507+0.9304040176869302j),(-0.14115407719963727+0.01876366229000951j),(0.10866000166326203+0.7878585518416821j),(-0.519475684281315+0.06492405069672448j),(-0.3152692146676774+0.039953950660186505j),(0.015858468262473027+0.07127273292262343j),(0.015858468262469786+0.07127273292262534j),(-0.3453605468132752+0.04373376232654437j)
3653306613.226453,(-0.0014889700236946773-0.007225235121720186j),(-0.014859285692032431+0.002423417865543955j),(0.18818278069345734+0.9220361556377032j),(-0.13879108692201325+0.025400640196834717j),(0.14410968326179885+0.7842235960798307j),(-0.5126297938868383+0.08581033047128361j),(-0.310851154712394+0.0531820674685156j),(0.022036548715828077+0.06890627977893644j),(0.02203654871583058+0.06890627977893456j),(-0.34056972609645725+0.05802890319960464j)
3661322645.290581,(-0.002036271680745244-0.006997189344837729j),(-0.014627420412283001+0.0029441704217787953j),(0.23553071663092942+0.9112561673775113j),(-0.13575640475081124+0.03176093570914241j),(0.17979017389545823+0.7795051200485128j),(-0.5038913637129301+0.10611841753327783j),(-0.3051964638195871+0.06599550619943062j),(0.02787027136773625+0.06587552366449881j),(0.027870271367735098+0.06587552366449967j),(-0.33445130464415407+0.07188384704298961j)
3669338677.3547096,(-0.0025504734504672444-0.0067167905989016785j),(-0.014349779771726412+0.0034491066915537764j),(0.2823053265240354+0.8980835653553101j),(-0.13208120382627156+0.037777208995508293j),(0.2157469016996812+0.7736316621080728j),(-0.493282204611489+0.12569810869824583j),(-0.29833192444715345+0.07828855215532313j),(0.033279212412177586+0.06222595162361875j),(0.033279212412176906+0.06222595162361935j),(-0.32703148399060583+0.08518676553843353j)
3677354709.4188375,(-0.0030255553510470934-0.006388415046589324j),(-0.01402610461900046+0.003934825381036979j),(0.32839108847075216+0.8825424682269241j),(-0.1278033127053556+0.043385447212134956j),(0.2520159081068594+0.7665163948209917j),(-0.4808318110951674+0.1443936123421048j),(-0.2902914572812611+0.0899547043960832j),(0.03818759018194634+0.05801303670296663j),(0.03818759018194656+0.05801303670296677j),(-0.3183436665192623+0.09782435515815512j)
3685370741.482966,(-0.0034559607625274658-0.006017203907099922j),(-0.013656252163866567+0.004397532496025428j),(0.37367242151960806+0.8646618052917374j),(-0.12296689382611228+0.04852560793061052j),(0.2886215485849642+0.7580575144783311j),(-0.466579207980372+0.16204293764834404j),(-0.2811167987393759+0.10088674029345208j),(0.042525436467321806+0.05330214540670316j),(0.04252543646732145+0.053302145406703555j),(-0.3084293030671099+0.10968180528549894j)
3693386773.5470943,(-0.003836696519926408-0.00560904625745251j),(-0.013240295917483907+0.0048330067279863595j),(0.4180337713265551+0.8444755462880813j),(-0.1176220619150887+0.05314223831692306j),(0.3255739802785298+0.7481388681177445j),(-0.45057512606856887+0.17847760234811033j),(-0.27085829807434403+0.1109769136045294j),(0.04622989552401406+0.04816833908516742j),(0.046229895524011945+0.04816833908517015j),(-0.29733888990931334+0.12064292706050449j)
3701402805.6112223,(-0.004163442958018876-0.00517054985665355j),(-0.012778639681102016+0.005236581944208368j),(0.4613597433266995+0.822022949698149j),(-0.11182444260883198+0.05718506477663719j),(0.3628664347079211+0.7366309050348553j),(-0.4328844873923694+0.19352274441035947j),(-0.25957582531949774+0.12011732264928944j),(0.04924665430938951+0.04269602233164652j),(0.049246654309389175+0.04269602233164775j),(-0.28513310468170433+0.13059048653770586j)
3709418837.6753507,(-0.004432673268230075-0.0047089958316737235j),(-0.01227214404208464+0.005603150725041556j),(0.5035352876799386+0.7973488218725208j),(-0.10563467197601321+0.06060954732996933j),(0.40047229429991205+0.7233920527312291j),(-0.41358916313762806+0.20699773449333211j),(-0.24733977351473496+0.1282004901866079j),(0.051531496690014375+0.03697838457064485j),(0.05153149669001187+0.03697838457064724j),(-0.27188406159890577+0.13940679163669392j)
3717434869.739479,(-0.004641780439718801-0.004232272660037617j),(-0.011722262881021572+0.00592719324591337j),(0.544445939146059+0.7705037785604376j),(-0.09911783818540171+0.06337739255571247j),(0.4383420182695943+0.7082706275465369j),(-0.39279094343793125+0.2187173952366934j),(-0.23423212793064524+0.1351202006502896j),(0.05305196043823177+0.031116575506950343j),(0.053051960438232036+0.03111657550694874j),(-0.25767665369268655+0.14697458714211867j)
3725450901.803607,(-0.0047892087081281565-0.0037487846755409615j),(-0.011131186162651643+0.006202835978817364j),(0.5839781138176839+0.7415444998491831j),(-0.09234286726286899+0.06545701857450738j),(0.4763999968388629+0.6911073957530448j),(-0.37061462724195804+0.22849393837945403j),(-0.22034756108976083+0.1407726424981618j),(0.053789058489412275+0.025218552048067562j),(0.053789058489408646+0.025218552048070678j),(-0.24260993341506532+0.1531783144558006j)
3733466933.8677354,(-0.0048745848279328485-0.003267330421371728j),(-0.010501983780022511+0.006423944574742234j),(0.622019463305642+0.7105339690956193j),(-0.08538185571250595+0.06682396526289405j),(0.5145414529863079+0.6717388988430827j),(-0.3472111023770267+0.2361397283233958j),(-0.2057944952647429+0.1450579022184008j),(0.0537390051596683+0.01939753512626616j),(0.053739005159664996+0.01939753512626939j),(-0.22679846282478686+0.15790579136789207j)
3741482965.931864,(-0.004898842657853231-0.002796946709541226j),(-0.009838743484146553+0.006584254748365936j),(0.6584592855511672+0.6775416861941643j),(-0.07830935373128055+0.06746124273298448j),(0.5526295569715111+0.6500016437067602j),(-0.3227602417111335+0.2414709676366403j),(-0.1906960542370608+0.14788185043644658j),(0.0529148642898272+0.013770021243702043j),(0.05291486428982819+0.013770021243701101j),(-0.2103735412053543+0.16105035993317823j)
3749498997.995992,(-0.0048643325941640225-0.002346715362550822j),(-0.009146694054791203+0.006677543871714001j),(0.6931889899517281+0.6426438454914086j),(-0.07120160379995999+0.06735961110318729j),(0.5904929684990288+0.6257372305936718j),(-0.29747339324305305+0.24431237224866462j),(-0.1751908044667162+0.14915844780421386j),(0.05134801072634863+0.008453307448870573j),(0.05134801072635159+0.008453307448867499j),(-0.19348419257629876+0.16251353554763587j)
3757515030.06012,(-0.004774905464783208-0.0019255314544964763j),(-0.008432303012886673+0.0066978441514761525j),(0.7261026129647432+0.6059234688385334j),(-0.06413574056513024+0.06651778475405806j),(0.627924070541497+0.5987984454475502j),(-0.2715951941063544+0.24450285795655377j),(-0.15943316432285506+0.14881247720382781j),(0.04908927121162395+0.003562511695489413j),(0.04908927121162158+0.003562511695493188j),(-0.17629777034862812+0.16220816550678527j)
3765531062.1242485,(-0.004635958850058852-0.0015418345420999402j),(-0.0077033365851024715+0.006639695603974975j),(0.7570973788213812+0.5674704846869847j),(-0.05718895910430641+0.06494255462487877j),(0.664678201366051+0.5690562754650179j),(-0.24540439704584682+0.24190219236087374j),(-0.14359334148997377+0.14678267788890043j),(0.04620958872766541-0.0007928953890172646j),(0.046209588727664674-0.0007928953890163348j),(-0.1590000146601805+0.16006206909685122j)
3773547094.188377,(-0.004454432749845916-0.0012033079168044525j),(-0.006968868631461622+0.006498433513226869j),(0.7860742984774849+0.5273817447838309j),(-0.050437659858797904+0.06264882268242766j),(0.7004742188600998+0.5364077164253371j),(-0.21921337129022622+0.23639847632532593j),(-0.12785664694305104+0.14302521599065182j),(0.04280003980869119-0.004512985820750643j),(0.042800039808693666-0.004512985820756044j),(-0.14179438420596976+0.15602208301710419j)
3781563126.252505,(-0.004238741459875128-0.000916555239238448j),(-0.006239225233172448+0.006270500748316095j),(0.8129387984829604+0.485760970918589j),(-0.04395657968922014+0.05965954349155723j),(0.734996733678234+0.5007841293982875j),(-0.19336593807975805+0.2279162084117071j),(-0.11242203365131667+0.13751737520331536j),(0.038971032402363485-0.007511579239850139j),(0.03897103240236309-0.007511579239848527j),(-0.12490048411766153+0.15005837669994956j)
